Docset,File,URL,Python,Term_Total,MSAuthor,Author,Manager,MSDate,MSService,MSTopic,H1,Title,Description
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\extensions\custom-script-linuxOstc.md,http://docs.microsoft.com/azure/virtual-machines/extensions/custom-script-linuxOstc,4,4,danis,danielsollondon,jeconnoc,08/14/2018,virtual-machines-linux,article,"Use the Azure Custom Script Extension Version 1 with Linux virtual machines
",Run custom scripts on Linux VMs in Azure | Microsoft Docs,Automate Linux VM configuration tasks by using the Custom Script Extension v1
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\extensions\features-linux.md,http://docs.microsoft.com/azure/virtual-machines/extensions/features-linux,1,1,roiyz,roiyz-msft,jeconnoc,03/30/2018,virtual-machines-linux,article,"Virtual machine extensions and features for Linux
",Azure VM extensions and features for Linux | Microsoft Docs,"Learn what extensions are available for Azure virtual machines, grouped by what they provide or improve."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\extensions\stackify-retrace-linux.md,http://docs.microsoft.com/azure/virtual-machines/extensions/stackify-retrace-linux,1,1,roiyz,darinhoward,jeconnoc,04/12/2018,virtual-machines-linux,article,"Stackify Retrace Linux Agent Extension
",Stackify Retrace Azure Linux Agent Extension | Microsoft Docs,Deploy the Stackify Retrace Linux agent on a Linux virtual machine.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\extensions\update-linux-agent.md,http://docs.microsoft.com/azure/virtual-machines/extensions/update-linux-agent,6,6,roiyz,roiyz-msft,jeconnoc,08/02/2017,virtual-machines-linux,article,"How to update the Azure Linux Agent on a VM
",Update the Azure Linux Agent from GitHub | Microsoft Docs,Learn how to update Azure Linux Agent for your Linux VM in Azure
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\ansible-install-configure.md,http://docs.microsoft.com/azure/virtual-machines/linux/ansible-install-configure,13,13,tarcher,tomarchermsft,jeconnoc,08/21/2018,ansible,quickstart,"Install Ansible on Azure virtual machines
",Install Ansible on Azure virtual machines,"Learn how to install and configure Ansible for managing Azure resources on Ubuntu, CentOS, and SLES"
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\create-upload-centos.md,http://docs.microsoft.com/azure/virtual-machines/linux/create-upload-centos,2,2,szark,szarkos,jeconnoc,05/04/2018,virtual-machines-linux,article,"Prepare a CentOS-based virtual machine for Azure
",Create and upload a CentOS-based Linux VHD in Azure,Learn to create and upload an Azure virtual hard disk (VHD) that contains a CentOS-based Linux operating system.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\create-upload-generic.md,http://docs.microsoft.com/azure/virtual-machines/linux/create-upload-generic,2,2,szark,szarkos,jeconnoc,10/08/2018,virtual-machines-linux,article,"Information for Non-endorsed Distributions
",Create and upload a Linux VHD in Azure,Learn to create and upload an Azure virtual hard disk (VHD) that contains a Linux operating system.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\create-upload-openbsd.md,http://docs.microsoft.com/azure/virtual-machines/linux/create-upload-openbsd,8,8,huishao,thomas1206,jeconnoc,05/24/2017,virtual-machines-linux,article,"Create and Upload an OpenBSD disk image to Azure
",Create and upload an OpenBSD VM image to Azure | Microsoft Docs,Learn how to create and upload a virtual hard disk (VHD) that contains the OpenBSD operating system to create an Azure virtual machine through Azure CLI
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\debian-create-upload-vhd.md,http://docs.microsoft.com/azure/virtual-machines/linux/debian-create-upload-vhd,3,3,szark,szarkos,jeconnoc,11/13/2018,virtual-machines-linux,article,"Prepare a Debian VHD for Azure
",Prepare an Debian Linux VHD in Azure | Microsoft Docs,Learn how to create Debian VHD images for deployment in Azure.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\endorsed-distros.md,http://docs.microsoft.com/azure/virtual-machines/linux/endorsed-distros,2,2,szark,szarkos,jeconnoc,11/21/2017,virtual-machines-linux,article,"Linux distributions endorsed on Azure
",Linux distributions endorsed on Azure | Microsoft Docs,"Learn about Linux on Azure-endorsed distributions, including guidelines for Ubuntu, CentOS, Oracle, and SUSE."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\freebsd-intro-on-azure.md,http://docs.microsoft.com/azure/virtual-machines/linux/freebsd-intro-on-azure,7,7,huishao,thomas1206,jeconnoc,09/13/2017,virtual-machines-linux,article,"Introduction to FreeBSD on Azure
",Introduction to FreeBSD on Azure | Microsoft Docs,Learn about using FreeBSD virtual machines on Azure
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\install-mongodb.md,http://docs.microsoft.com/azure/virtual-machines/linux/install-mongodb,1,1,cynthn,cynthn,jeconnoc,12/15/2017,virtual-machines-linux,article,"How to install and configure MongoDB on a Linux VM
",Install MongoDB on a Linux VM with the Azure CLI | Microsoft Docs,Learn how to install and configure MongoDB on a Linux virtual machine iusing the Azure CLI
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\instance-metadata-service.md,http://docs.microsoft.com/azure/virtual-machines/linux/instance-metadata-service,1,1,harijayms,harijayms,jeconnoc,10/10/2017,virtual-machines-linux,article,"Azure Instance Metadata service
",Azure Instance Metadata Service | Microsoft Docs,"RESTful interface to get information about Linux VM's compute, network and upcoming maintenance events."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\oracle-create-upload-vhd.md,http://docs.microsoft.com/azure/virtual-machines/linux/oracle-create-upload-vhd,4,4,szark,szarkos,jeconnoc,03/12/2018,virtual-machines-linux,article,"Prepare an Oracle Linux virtual machine for Azure
",Create and upload an Oracle Linux VHD | Microsoft Docs,Learn to create and upload an Azure virtual hard disk (VHD) that contains an Oracle Linux operating system.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\postgresql-install.md,http://docs.microsoft.com/azure/virtual-machines/linux/postgresql-install,3,3,cynthn,cynthn,jeconnoc,02/01/2016,virtual-machines-linux,article,"Install and configure PostgreSQL on Azure
",Set up PostgreSQL on a Linux VM | Microsoft Docs,Learn how to install and configure PostgreSQL on a Linux virtual machine in Azure
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\run-scripts-in-vm.md,http://docs.microsoft.com/azure/virtual-machines/linux/run-scripts-in-vm,1,1,gwallace,georgewallace,carmonm,05/02/2018,automation,article,"Run scripts in your Linux VM
",Run scripts in an Azure Linux VM,This topic describes how to run scripts within a virtual machine
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\scheduled-events.md,http://docs.microsoft.com/azure/virtual-machines/linux/scheduled-events,4,4,ericrad,ericrad,jeconnoc,02/22/2018,virtual-machines-windows,article,"Azure Metadata Service: Scheduled Events for Linux VMs
",Scheduled Events for Linux VMs in Azure | Microsoft Docs,Schedule events by using Azure Metadata Service for your Linux virtual machines.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\linux\suse-create-upload-vhd.md,http://docs.microsoft.com/azure/virtual-machines/linux/suse-create-upload-vhd,1,1,szark,szarkos,jeconnoc,03/12/2018,virtual-machines-linux,article,"Prepare a SLES or openSUSE virtual machine for Azure
",Create and upload a SUSE Linux VHD in Azure,Learn to create and upload an Azure virtual hard disk (VHD) that contains a SUSE Linux operating system.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\windows\instance-metadata-service.md,http://docs.microsoft.com/azure/virtual-machines/windows/instance-metadata-service,1,1,harijayms,harijayms,jeconnoc,10/10/2017,virtual-machines-windows,article,"Azure Instance Metadata service
",Azure Instance Metadata Service | Microsoft Docs,"RESTful interface to get information about Windows VM's compute, network and upcoming maintenance events."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\windows\python.md,http://docs.microsoft.com/azure/virtual-machines/windows/python,52,52,cynthn,cynthn,jeconnoc,06/22/2017,virtual-machines-windows,article,"Create and manage Windows VMs in Azure using Python
",Create and manage a Windows VM in Azure using Python | Microsoft Docs,Learn to use Python to create and manage a Windows VM in Azure.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\windows\run-scripts-in-vm.md,http://docs.microsoft.com/azure/virtual-machines/windows/run-scripts-in-vm,1,1,gwallace,georgewallace,carmonm,05/02/2018,automation,article,"Run scripts in your Windows VM
",Run scripts in an Azure Windows VM,This topic describes how to run scripts within a Windows virtual machine
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\windows\scheduled-events.md,http://docs.microsoft.com/azure/virtual-machines/windows/scheduled-events,1,1,ericrad,ericrad,jeconnoc,02/22/2018,virtual-machines-windows,article,"Azure Metadata Service: Scheduled Events for Windows VMs
",Scheduled Events for Windows VMs in Azure | Microsoft Docs,Scheduled events using the Azure Metadata service for on your Windows virtual machines.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\workloads\sap\deployment-guide.md,http://docs.microsoft.com/azure/virtual-machines/workloads/sap/deployment-guide,2,2,sedusch,MSSedusch,jeconnoc,09/26/2018,virtual-machines-linux,article,"Azure Virtual Machines deployment for SAP NetWeaver
",Azure Virtual Machines deployment for SAP NetWeaver | Microsoft Docs,Learn how to deploy SAP software on Linux virtual machines in Azure.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\workloads\sap\hana-vm-troubleshoot-scale-out-ha-on-sles.md,http://docs.microsoft.com/azure/virtual-machines/workloads/sap/hana-vm-troubleshoot-scale-out-ha-on-sles,4,4,hermannd,hermannd,jeconnoc,09/24/2018,virtual-machines-linux,article,"Verify and troubleshoot SAP HANA scale-out high-availability setup on SLES 12 SP3 
",Troubleshoot SAP HANA 2.0 scale-out HSR-Pacemaker setup with SLES 12 SP3 on Azure virtual machines| Microsoft Docs,Guide to check and troubleshoot a complex SAP HANA scale-out high-availability configuration based on SAP HANA System Replication (HSR) and Pacemaker on SLES 12 SP3 running on Azure virtual machines
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\workloads\sap\high-availability-guide-suse-pacemaker.md,http://docs.microsoft.com/azure/virtual-machines/workloads/sap/high-availability-guide-suse-pacemaker,3,3,sedusch,mssedusch,jeconnoc,08/16/2018,virtual-machines-windows,article,"Setting up Pacemaker on SUSE Linux Enterprise Server in Azure
",Setting up Pacemaker on SUSE Linux Enterprise Server in Azure | Microsoft Docs,Setting up Pacemaker on SUSE Linux Enterprise Server in Azure
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\virtual-machines\workloads\sap\sap-hana-high-availability-rhel.md,http://docs.microsoft.com/azure/virtual-machines/workloads/sap/sap-hana-high-availability-rhel,4,4,sedusch,MSSedusch,jeconnoc,08/16/2018,virtual-machines-linux,article,"High availability of SAP HANA on Azure VMs on Red Hat Enterprise Linux
",Set up SAP HANA System Replication on Azure virtual machines (VMs) | Microsoft Docs,Establish high availability of SAP HANA on Azure virtual machines (VMs).
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\active-directory-b2c-devquickstarts-web-switcher.md,http://docs.microsoft.com/azure/active-directory-b2c-devquickstarts-web-switcher,2,2,patricka,PatAltimore,,11/03/2016,active-directory-b2c,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\aml-dsvm-server.md,http://docs.microsoft.com/azure/aml-dsvm-server,2,2,sgilley,sdgilley,cgronlund,01/25/2019,machine-learning,"""include""",,"""include file""","""include file"""
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\aml-your-server.md,http://docs.microsoft.com/azure/aml-your-server,2,2,sgilley,sdgilley,cgronlund,01/25/2019,machine-learning,"""include""",,"""include file""","""include file"""
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\app-service-deploy-prepare-repo.md,http://docs.microsoft.com/azure/app-service-deploy-prepare-repo,1,1,cephalin,cephalin,,06/05/2018,app-service,"""include""","Prepare your repository
","""include file""","""include file"""
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\app-service-web-create-web-app-python-linux-no-h.md,http://docs.microsoft.com/azure/app-service-web-create-web-app-python-linux-no-h,3,3,cephalin,cephalin,,08/07/2018,app-service,"""include""","Bash
","""include file""","""include file"""
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\app-service-web-create-web-app-python-no-h.md,http://docs.microsoft.com/azure/app-service-web-create-web-app-python-no-h,3,3,cephalin,cephalin,,02/02/2018,app-service,"""include""","Bash
","""include file""","""include file"""
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\cognitive-services-qnamaker-python-repo-note.md,http://docs.microsoft.com/azure/cognitive-services-qnamaker-python-repo-note,2,2,diberry,diberry,cgronlun,09/24/2018,cognitive-services,include,,include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\cognitive-services-speech-service-quickstart-selector.md,http://docs.microsoft.com/azure/cognitive-services-speech-service-quickstart-selector,2,2,wolfma,wolfma61,,2/20/2019,cognitive-services,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\cognitive-services-speech-service-speech-sdk-platforms.md,http://docs.microsoft.com/azure/cognitive-services-speech-service-speech-sdk-platforms,2,2,wolfma,wolfma61,,02/08/2019,cognitive-services,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\container-service-install-dcos-cli-include.md,http://docs.microsoft.com/azure/container-service-install-dcos-cli-include,1,1,rogardle,rgardler,timlt,05/10/2016,container-service,get-started-article,,Install the DC/OS CLI | Microsoft Docs,Install the DC/OS CLI.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\data-factory-v2-connector-get-started.md,http://docs.microsoft.com/azure/data-factory-v2-connector-get-started,2,2,jingwang,linda33wj,,11/09/2018,data-factory,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\data-lake-analytics-selector-manage.md,http://docs.microsoft.com/azure/data-lake-analytics-selector-manage,2,2,jasonh,jasonwhowell,,05/24/2018,data-lake-analytics,include,,include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\functions-bindings-event-hubs.md,http://docs.microsoft.com/azure/functions-bindings-event-hubs,14,14,cshoe,craigshoemaker,,03/05/2019,azure-functions,include,"Trigger
",,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\functions-bindings-intro.md,http://docs.microsoft.com/azure/functions-bindings-intro,4,4,glenga,ggailey777,jeconnoc,01/09/2019,azure-functions,include,,include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\functions-package-v2.md,http://docs.microsoft.com/azure/functions-package-v2,1,1,glenga,ggailey777,jeconnoc,09/04/2018,functions,include,,include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\functions-python-preview-note.md,http://docs.microsoft.com/azure/functions-python-preview-note,1,1,astay,astay,edlaure,08/30/2018,functions,include,,include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\functions-supported-languages.md,http://docs.microsoft.com/azure/functions-supported-languages,3,3,tdykstra,tdykstra,cfowler,08/29/2018,functions,include,,include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-central-howto-raspberrypi-selector.md,http://docs.microsoft.com/azure/iot-central-howto-raspberrypi-selector,2,2,,,,,,,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-dps-selector-quick-create-simulated-device-tpm.md,http://docs.microsoft.com/azure/iot-dps-selector-quick-create-simulated-device-tpm,2,2,v-masebo,msebolt,,02/22/2018,iot-dps,include,,include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-dps-selector-quick-create-simulated-device-x509.md,http://docs.microsoft.com/azure/iot-dps-selector-quick-create-simulated-device-x509,2,2,v-masebo,msebolt,,02/07/2018,iot-dps,include,,include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-dps-selector-quick-enroll-device-tpm.md,http://docs.microsoft.com/azure/iot-dps-selector-quick-enroll-device-tpm,2,2,v-masebo,msebolt,,02/07/2018,iot-dps,include,,include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-dps-selector-quick-enroll-device-x509.md,http://docs.microsoft.com/azure/iot-dps-selector-quick-enroll-device-x509,2,2,v-masebo,msebolt,,02/07/2018,iot-dps,include,,include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-hub-file-upload-language-selector.md,http://docs.microsoft.com/azure/iot-hub-file-upload-language-selector,3,3,wesmc,wesmc7777,,10/26/2018,iot-hub,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-hub-get-started-device-selector.md,http://docs.microsoft.com/azure/iot-hub-get-started-device-selector,2,2,robinsh,robinsh,,02/14/2019,iot-hub,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-hub-quickstarts-1-selector.md,http://docs.microsoft.com/azure/iot-hub-quickstarts-1-selector,2,2,,,,,,,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-hub-quickstarts-2-selector.md,http://docs.microsoft.com/azure/iot-hub-quickstarts-2-selector,2,2,,,,,,,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-hub-selector-c2d.md,http://docs.microsoft.com/azure/iot-hub-selector-c2d,3,3,wesmc,wesmc7777,,10/26/2018,iot-hub,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-hub-selector-dm-getstarted.md,http://docs.microsoft.com/azure/iot-hub-selector-dm-getstarted,4,4,wesmc,wesmc7777,,10/26/2018,iot-hub,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-hub-selector-schedule-jobs.md,http://docs.microsoft.com/azure/iot-hub-selector-schedule-jobs,4,4,wesmc,wesmc7777,,10/26/2018,iot-hub,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-hub-selector-twin-get-started.md,http://docs.microsoft.com/azure/iot-hub-selector-twin-get-started,2,2,wesmc,wesmc7777,,10/26/2018,iot-hub,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-secure-your-deployment.md,http://docs.microsoft.com/azure/iot-secure-your-deployment,1,1,,,,,,,"Secure your Internet of Things (IoT) deployment
",,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\iot-security-ground-up.md,http://docs.microsoft.com/azure/iot-security-ground-up,1,1,,,,,,,"Security for Internet of Things (IoT) from the ground up
",,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\machine-learning-blob-storage-tool-selector.md,http://docs.microsoft.com/azure/machine-learning-blob-storage-tool-selector,2,2,cgronlun,cjgronlund,,11/09/2018,machine-learning,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\notification-hubs-backend-how-to-selector.md,http://docs.microsoft.com/azure/notification-hubs-backend-how-to-selector,2,2,spelluru,spelluru,,11/09/2018,service-bus,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\service-bus-selector-queues.md,http://docs.microsoft.com/azure/service-bus-selector-queues,2,2,spelluru,spelluru,,11/09/2018,service-bus,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\service-bus-selector-topics.md,http://docs.microsoft.com/azure/service-bus-selector-topics,2,2,spelluru,spelluru,,11/09/2018,service-bus,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\storage-blob-concepts-include.md,http://docs.microsoft.com/azure/storage-blob-concepts-include,2,2,tamram,tamram,,11/18/2018,storage,"""include""","About Blob storage
","""include file""","""include file"""
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\storage-selector-client-side-encryption-include.md,http://docs.microsoft.com/azure/storage-selector-client-side-encryption-include,2,2,tamram,tamram,,10/26/2018,storage,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\storage-selector-file-include.md,http://docs.microsoft.com/azure/storage-selector-file-include,2,2,tamram,tamram,,10/26/2018,storage,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\storage-selector-queue-include.md,http://docs.microsoft.com/azure/storage-selector-queue-include,2,2,tamram,tamram,,10/26/2018,storage,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\storage-selector-table-include.md,http://docs.microsoft.com/azure/storage-selector-table-include,2,2,tamram,tamram,,10/26/2018,storage,include,,,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\virtual-machines-autoscale.md,http://docs.microsoft.com/azure/virtual-machines-autoscale,2,2,cynthn,cynthn,,10/26/2018,virtual-machines,include,"Horizontal or vertical scaling
",,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\virtual-machines-common-shared-image-galleries.md,http://docs.microsoft.com/azure/virtual-machines-common-shared-image-galleries,3,3,,,,,,,"Regional Support
",,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\virtual-machines-disks-ultra-ssd.md,http://docs.microsoft.com/azure/virtual-machines-disks-ultra-ssd,1,1,,,,,,,"Ultra disks (preview) managed disks for Azure virtual machine workloads
",,
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\virtual-machines-managed-disks-types-overview.md,http://docs.microsoft.com/azure/virtual-machines-managed-disks-types-overview,1,1,rogarana,roygara,,01/22/2019,virtual-machines,include,"What disk types are available in Azure?
",include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\includes\web-sites-python-troubleshooting-wsgi-error-log.md,http://docs.microsoft.com/azure/web-sites-python-troubleshooting-wsgi-error-log,2,2,cephalin,cephalin,,06/11/2018,app-service,include,,include file,include file
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\markdown templates\aml-templates\template-howto.md,http://docs.microsoft.com/azure/aml-templates/template-howto,1,1,your-msft-alias,your-github-account-name,,04/10/2018,machine-learning,conceptual,"This H1 is the title of the article. It appears in search, appears at the top of article, second greatest impact on search, 100 chars or less
",Verb action for Azure Machine Learning service in 59 chars or less. Include the name Azure Machine Learning. Test title here https://moz.com/learn/seo/title-tag  (EXAMPLE - Deploying web services in Python with Azure Machine Learning service),"Learn how to do this and that using customer words in Azure Machine Learning. This string describes the article in 115 to 145 characters. Use SEO kind of action verbs here. This info is displayed on the search page inline with the article date stamp. If your intro para describes your article's intent, you can use it here edited for length."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\portal-articles\Microsoft_Azure_DocumentDB\CosmosDB\Overview.md,http://docs.microsoft.com/azure/Microsoft_Azure_DocumentDB/CosmosDB/Overview,2,2,sewatson,sewatson,lwelicki,12/13/2017,cosmos-db,article,"Azure Cosmos DB Documentation
",Azure Cosmos DB overview | Microsoft Docs,Help content for Azure Cosmos DB overview within Azure portal
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\portal-articles\SqlAzureExtension\Database\Overview.md,http://docs.microsoft.com/azure/SqlAzureExtension/Database/Overview,1,1,sewatson,sewatson,lwelicki,04/27/2017,sql-database,article,"SQL Database Documentation
",SQL database overview | Microsoft Docs,Help content for SQL database overview within Azure portal
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\portal-articles\SqlAzureExtension\Postgresql\Overview.md,http://docs.microsoft.com/azure/SqlAzureExtension/Postgresql/Overview,2,2,sewatson,sewatson,lwelicki,05/10/2017,postgresql,article,"Azure Database for PostgreSQL Documentation
",Azure Database for PostgreSQL overview | Microsoft Docs,Help content for Azure Database for PostgreSQL overview within Azure portal
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\portal-articles\WebsitesExtension\WebApps\Overview.md,http://docs.microsoft.com/azure/WebsitesExtension/WebApps/Overview,4,4,sewatson,sewatson,lwelicki,04/27/2017,app-service,article,"App Service Documentation
",App Service Overview | Microsoft Docs,Help content for App Service overview within Azure portal
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\README.md,https://docs.microsoft.com/python/azure,1,1,,,,,,,,,
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-azure-tools.md,https://docs.microsoft.com/python/azure/python-azure-tools,13,13,liwong,lisawong19,douge,06/21/2017,Azure,article,"Azure tools for Python developers
",Azure tools for Python developers | Microsoft Docs,IDE integrations and command-line interfaces for Python developers working on Azure.
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-authenticate.md,https://docs.microsoft.com/python/azure/python-sdk-azure-authenticate,16,16,liwong,lisawong19,douge,07/24/2017,multiple,article,"Authenticate with the Azure Management Libraries for Python
",Authenticate with the Azure management libraries for Python,Authenticate with a service principal into the Azure management libraries for Python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-install.md,https://docs.microsoft.com/python/azure/python-sdk-azure-install,20,20,liwong,lisawong19,douge,06/05/2017,multiple,install,"Installation
",Installation,How to install the Azure python SDK
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-multi-cloud.md,https://docs.microsoft.com/python/azure/python-sdk-azure-multi-cloud,9,9,lmazuel,lmazuel,routlaw,02/22/2018,multiple,article,"Multi-cloud - use Azure on all regions
",Mutli-cloud,use Azure on all regions
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-operation-config.md,https://docs.microsoft.com/python/azure/python-sdk-azure-operation-config,4,4,routlaw,rloutlaw,douge,03/07/2018,multiple,article,"Operation config 
",Azure SDK for Python operations configuration,C thrown by the Azure SDK for Python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-overview.md,https://docs.microsoft.com/python/azure/python-sdk-azure-overview,23,23,liwong,lisawong19,douge,06/01/2017,multiple,article,"Azure libraries for Python
",Azure libraries for Python,Overview of the Azure management and service libraries for Python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-release-notes.md,https://docs.microsoft.com/python/azure/python-sdk-azure-release-notes,3,3,liwong,lisawong19,douge,06/05/2017,multiple,install,"Release Notes
",Release notes,See what's new and watch for breaking changes in the Azure management libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-samples-list-images.md,https://docs.microsoft.com/python/azure/python-sdk-azure-samples-list-images,2,2,liwong,lisawong19,douge,6/15/2017,Azure,article,"List images
",List images,Print all of the available images to use for creating virtual machines.
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-samples-logic-app-workflow.md,https://docs.microsoft.com/python/azure/python-sdk-azure-samples-logic-app-workflow,2,2,liwong,lisawong19,douge,6/15/2017,Azure,article,"Create a Logic App Workflow
",Create a Logic App Workflow,Create a Logic App workflow
